frame,id,x1,y1,x2,y2
8,player21,496.9600524902344,667.9527587890625,673.0326538085938,836.9544677734375
8,player22,1463.9033203125,709.1484985351562,1631.4100341796875,888.6749267578125
9,player11,934.3231811523438,143.10366821289062,975.305908203125,259.5790100097656
9,player12,920.6332397460938,56.21392059326172,957.83544921875,131.625
9,player21,495.4920959472656,668.3314819335938,669.5543212890625,836.9765014648438
9,player22,1464.73291015625,708.8916625976562,1633.2608642578125,889.379638671875
10,player11,927.0901489257812,143.26834106445312,972.997314453125,261.391357421875
10,player12,921.1644897460938,55.95005798339844,957.0174560546875,131.4536895751953
10,player21,493.4655456542969,668.5105590820312,664.4273071289062,836.2901611328125
10,player22,1466.042236328125,708.3745727539062,1634.690673828125,890.5018920898438
11,player11,918.6795043945312,142.88876342773438,977.399169921875,259.32342529296875
11,player12,920.8402099609375,55.60330581665039,957.1466674804688,130.5968780517578
11,player21,490.5589599609375,668.5938110351562,658.8886108398438,834.3924560546875
12,player11,903.1932983398438,142.710205078125,974.9006958007812,259.2498474121094
12,player12,919.4409790039062,55.046878814697266,957.1968994140625,129.46517944335938
12,player21,488.98406982421875,668.4027099609375,653.5548095703125,834.7240600585938
13,player11,892.723876953125,143.34986877441406,972.056396484375,258.32940673828125
13,player12,919.3279418945312,54.58951187133789,957.3413696289062,129.9345245361328
13,player21,486.4878234863281,668.4130249023438,649.0096435546875,834.8682861328125
14,player11,883.5128173828125,144.1313934326172,968.125,257.48583984375
14,player12,919.5459594726562,52.99674987792969,956.81982421875,129.99200439453125
14,player21,484.2633056640625,668.1087646484375,645.310791015625,835.103271484375
14,player22,1470.1614990234375,705.0219116210938,1642.42529296875,889.4991455078125
15,player11,880.1165771484375,145.11074829101562,963.1611328125,258.23431396484375
15,player12,919.2168579101562,52.80360412597656,956.4692993164062,127.9627456665039
15,player21,482.4629211425781,668.5078125,643.3828125,835.7850952148438
15,player22,1469.937255859375,704.00634765625,1645.2801513671875,889.0918579101562
16,player11,878.8658447265625,146.3355255126953,958.1747436523438,257.73785400390625
16,player12,917.7637939453125,53.27424240112305,956.0623779296875,120.90415954589844
16,player21,480.12445068359375,669.0006713867188,640.992919921875,836.0847778320312
16,player22,1468.36865234375,702.5335693359375,1647.0888671875,889.2135620117188
17,player11,878.3353881835938,146.50924682617188,951.9962158203125,256.9180908203125
17,player12,918.6727905273438,53.54970932006836,956.2484741210938,125.94094848632812
17,player21,478.2228698730469,668.8380737304688,641.4376220703125,836.9939575195312
17,player22,1466.8424072265625,700.211181640625,1650.15283203125,889.094482421875
18,player11,877.776611328125,145.50094604492188,945.8646850585938,256.05059814453125
18,player12,917.6381225585938,52.38105773925781,956.6543579101562,129.51881408691406
18,player21,475.3285827636719,669.0584716796875,641.5409545898438,837.318603515625
18,player22,1466.531982421875,698.553466796875,1655.6611328125,889.0150756835938
19,player11,875.9463500976562,144.21234130859375,939.03857421875,254.88438415527344
19,player12,919.59228515625,52.124664306640625,956.3480224609375,130.85362243652344
19,player21,472.4803466796875,668.5892944335938,637.6522216796875,837.408203125
19,player22,1466.484619140625,696.067626953125,1660.0267333984375,887.6395874023438
20,player11,872.5308837890625,143.10191345214844,934.944091796875,254.1583251953125
20,player12,920.5912475585938,52.37662887573242,956.0123291015625,131.55726623535156
20,player21,469.79339599609375,668.535888671875,636.1580810546875,837.0853271484375
20,player22,1507.2193603515625,693.6680297851562,1664.2781982421875,853.5846557617188
21,player11,868.38134765625,141.80551147460938,926.4512329101562,254.0663299560547
21,player12,921.0523681640625,52.506256103515625,955.8053588867188,131.95411682128906
21,player21,467.0427551269531,668.6867065429688,626.2791137695312,831.7845458984375
21,player22,1481.9892578125,691.40625,1667.49609375,874.7279052734375
22,player11,863.9826049804688,141.91485595703125,912.4774780273438,253.663330078125
22,player12,921.4429321289062,52.70149230957031,955.8217163085938,132.1392059326172
22,player21,464.0762939453125,667.9166259765625,622.7807006835938,835.4981079101562
22,player22,1486.81494140625,689.5725708007812,1670.0780029296875,877.5642700195312
23,player11,858.6253662109375,142.06979370117188,904.5521240234375,252.7923583984375
23,player12,921.73779296875,52.97565841674805,955.652587890625,132.183837890625
23,player21,462.3145446777344,667.9508666992188,616.6383056640625,833.9396362304688
23,player22,1481.408447265625,687.9481201171875,1672.2725830078125,881.7808837890625
24,player11,852.3450317382812,141.63600158691406,900.7451171875,254.15892028808594
24,player12,921.8722534179688,52.997249603271484,955.0952758789062,132.02102661132812
24,player21,459.6122741699219,667.1426391601562,622.2070922851562,836.1410522460938
24,player22,1487.25634765625,686.4446411132812,1673.847900390625,881.7957763671875
25,player11,846.5484619140625,141.9835662841797,898.2681274414062,255.0726776123047
25,player12,921.3884887695312,52.93380355834961,954.5911865234375,131.82191467285156
25,player21,457.51239013671875,666.4791259765625,630.2999267578125,837.5406494140625
25,player22,1483.1571044921875,685.7149658203125,1675.140869140625,880.4151000976562
26,player11,841.7412719726562,142.45626831054688,898.1890869140625,255.81687927246094
26,player12,920.8330688476562,53.20722579956055,954.4982299804688,131.8456573486328
26,player21,455.2630615234375,666.4918823242188,630.2305297851562,836.1792602539062
26,player22,1489.7816162109375,685.0877075195312,1675.0728759765625,877.6439208984375
27,player11,838.7083129882812,143.19480895996094,895.5087890625,254.78530883789062
27,player12,921.601318359375,53.5156135559082,954.4970703125,131.876220703125
27,player21,452.89544677734375,666.3275146484375,635.72607421875,835.8162231445312
27,player22,1492.503662109375,684.1763305664062,1674.477783203125,876.2029418945312
28,player11,835.3259887695312,144.0237579345703,888.2665405273438,244.47763061523438
28,player12,922.072998046875,54.046722412109375,954.4515991210938,131.9396514892578
28,player21,451.31622314453125,666.0123901367188,639.6959228515625,835.1548461914062
28,player22,1486.2119140625,683.3631591796875,1674.7677001953125,872.9794311523438
29,player11,833.150634765625,143.52371215820312,886.6380004882812,244.91209411621094
29,player12,919.8724365234375,54.445011138916016,954.6915283203125,132.0111083984375
29,player21,450.3648986816406,665.7192993164062,639.8829345703125,834.817138671875
29,player22,1484.080810546875,682.7779541015625,1674.781494140625,871.4830322265625
30,player11,829.5319213867188,143.25347900390625,884.3207397460938,242.35986328125
30,player12,911.1201171875,55.101287841796875,954.735595703125,131.9589080810547
30,player21,450.3138427734375,665.6979370117188,637.7660522460938,834.2982788085938
30,player22,1485.437255859375,682.0923461914062,1673.9036865234375,870.9306640625
31,player11,825.6588745117188,142.7108917236328,878.3931274414062,241.3675537109375
31,player12,914.6032104492188,55.39472198486328,954.70166015625,131.96182250976562
31,player21,450.32403564453125,665.6494750976562,633.02734375,833.9627075195312
31,player22,1486.1849365234375,681.586181640625,1673.0860595703125,871.1595458984375
32,player11,822.0452270507812,142.43177795410156,873.9776000976562,241.74024963378906
32,player12,913.6303100585938,55.33415603637695,954.65087890625,131.8530731201172
32,player21,451.2049255371094,665.6549682617188,631.700927734375,833.7898559570312
32,player22,1486.0972900390625,681.3428344726562,1672.09033203125,871.0144653320312
33,player11,819.0114135742188,142.32472229003906,868.0426635742188,241.26136779785156
33,player12,913.477783203125,55.82974624633789,954.6720581054688,131.83645629882812
33,player21,452.1170654296875,665.6475219726562,632.3776245117188,833.8602294921875
33,player22,1485.0615234375,680.6295776367188,1671.427490234375,871.4581909179688
34,player11,814.9065551757812,142.905517578125,864.3802490234375,240.98855590820312
34,player12,921.1422729492188,56.22285842895508,955.0065307617188,131.93649291992188
34,player21,452.5216979980469,665.7122802734375,633.7635498046875,834.2232055664062
34,player22,1484.6246337890625,679.83251953125,1670.21923828125,871.9851684570312
35,player11,804.7029418945312,142.87362670898438,861.6937866210938,240.67735290527344
35,player12,917.8182983398438,57.861480712890625,954.9525146484375,131.9176025390625
35,player21,452.8941955566406,665.6781616210938,629.5751953125,833.610595703125
35,player21,453.8089294433594,665.9771118164062,588.673095703125,787.0706787109375
35,player22,1482.7786865234375,679.784912109375,1668.208740234375,872.7989501953125
36,player11,795.0958862304688,142.914794921875,858.9284057617188,241.50364685058594
36,player12,921.6204833984375,58.54851531982422,955.2888793945312,131.68344116210938
36,player21,454.1620788574219,666.203125,594.2356567382812,787.41015625
36,player22,1482.3480224609375,678.6513671875,1666.3985595703125,872.241455078125
37,player11,783.1709594726562,143.80979919433594,858.239013671875,242.96884155273438
37,player12,924.29052734375,59.29119873046875,957.0377807617188,131.90670776367188
37,player21,453.9071044921875,665.8740234375,596.0352783203125,786.919921875
37,player22,1482.482177734375,678.3775024414062,1663.781982421875,871.0589599609375
38,player11,771.6625366210938,144.24530029296875,858.3565063476562,243.33148193359375
38,player12,925.6521606445312,59.5521354675293,957.96044921875,132.00120544433594
38,player21,453.58489990234375,665.7128295898438,605.92138671875,794.5406494140625
38,player22,1482.7506103515625,678.4180908203125,1660.475341796875,870.2713012695312
39,player11,766.1638793945312,145.4093017578125,859.6702270507812,245.3409881591797
39,player12,925.8099365234375,59.67223358154297,958.6651611328125,132.2047882080078
39,player21,454.7014465332031,665.3832397460938,627.0182495117188,824.6943359375
39,player22,1483.1881103515625,677.8388671875,1658.0419921875,869.0049438476562
40,player11,764.0120239257812,146.92811584472656,859.5997314453125,246.0121612548828
40,player12,926.07373046875,59.7264518737793,959.5742797851562,132.33689880371094
40,player21,455.65814208984375,665.2743530273438,634.9684448242188,831.826416015625
40,player22,1482.6356201171875,677.5147705078125,1655.9488525390625,868.6986694335938
41,player11,762.9376220703125,149.21046447753906,859.217041015625,247.13938903808594
41,player12,926.8731689453125,60.78944778442383,960.2710571289062,133.18017578125
41,player21,457.0531311035156,665.211669921875,632.9560546875,834.5357055664062
41,player22,1482.3636474609375,676.8279418945312,1654.51123046875,868.1405029296875
42,player11,762.5831909179688,150.94842529296875,859.0011596679688,248.1362762451172
42,player12,927.5225830078125,61.72838592529297,960.7423095703125,133.78695678710938
42,player21,458.91766357421875,665.4557495117188,633.0953979492188,835.7568359375
42,player22,1481.2191162109375,675.4904174804688,1652.086181640625,867.7339477539062
43,player11,762.6792602539062,152.1464385986328,856.6202392578125,248.42625427246094
43,player12,927.5010375976562,62.552513122558594,960.9680786132812,134.8262176513672
43,player21,460.5079345703125,665.8676147460938,640.0613403320312,836.0822143554688
43,player22,1480.8555908203125,674.596923828125,1650.6202392578125,867.8303833007812
44,player11,763.240966796875,153.5499267578125,856.0534057617188,247.75315856933594
44,player12,927.6665649414062,62.98500442504883,961.1736450195312,135.482177734375
44,player21,462.93182373046875,665.8919677734375,636.8880615234375,836.0911865234375
44,player22,1480.6385498046875,673.2625732421875,1649.6739501953125,867.990234375
45,player11,763.7453002929688,155.0270233154297,853.4024658203125,247.05575561523438
45,player12,927.8837280273438,63.69072341918945,962.0094604492188,136.64015197753906
45,player21,464.74993896484375,666.0230102539062,642.5901489257812,836.2168579101562
45,player22,1480.824462890625,672.0704345703125,1648.7254638671875,867.9360961914062
46,player11,764.2010498046875,155.45806884765625,850.2117309570312,246.54766845703125
46,player12,927.9888916015625,63.75859451293945,962.5012817382812,137.64796447753906
46,player21,468.3498840332031,666.2975463867188,636.1564331054688,836.3173828125
46,player22,1480.771484375,670.3148803710938,1648.4449462890625,868.2144165039062
47,player11,764.7468872070312,155.81533813476562,849.3497924804688,246.4239959716797
47,player12,928.755859375,63.995723724365234,963.1236572265625,137.58567810058594
47,player21,471.8434753417969,666.6071166992188,626.232421875,836.7351684570312
47,player22,1480.780517578125,668.453369140625,1648.168701171875,868.2557373046875
48,player11,764.7776489257812,156.12124633789062,849.0328369140625,245.801513671875
48,player12,928.2601318359375,64.23084259033203,963.3051147460938,137.31251525878906
48,player21,475.2362060546875,667.443359375,621.0079956054688,836.7815551757812
48,player22,1479.6185302734375,666.6179809570312,1647.7843017578125,868.26171875
49,player11,764.9039306640625,156.31515502929688,848.9446411132812,246.21888732910156
49,player12,929.0152587890625,64.47171020507812,963.6204223632812,137.13209533691406
49,player21,478.6046142578125,667.7899169921875,616.7722778320312,836.720947265625
49,player22,1478.9796142578125,665.4248046875,1647.5635986328125,867.7974853515625
50,player11,765.0368041992188,156.7838592529297,848.8587036132812,246.23553466796875
50,player12,928.95849609375,64.918212890625,964.595703125,137.68057250976562
50,player21,482.1658630371094,667.7369384765625,617.5831909179688,836.8143920898438
50,player22,1478.865478515625,663.7137451171875,1647.2020263671875,867.0381469726562
51,player11,765.3553466796875,157.0944366455078,848.7822265625,246.08599853515625
51,player12,928.0884399414062,65.32121276855469,965.0388793945312,138.181640625
51,player21,484.41998291015625,667.7588500976562,619.2677612304688,836.915771484375
51,player22,1478.6234130859375,662.3997192382812,1647.051513671875,866.3553466796875
52,player11,765.5442504882812,157.2851104736328,848.780029296875,245.87110900878906
52,player12,927.482177734375,65.00436401367188,966.4541015625,138.30352783203125
52,player21,487.0272216796875,667.9545288085938,620.3248901367188,836.8666381835938
52,player22,1478.4212646484375,661.4948120117188,1646.936279296875,867.2635498046875
53,player11,765.7111206054688,157.45875549316406,848.7767944335938,245.9959259033203
53,player12,927.973388671875,64.42582702636719,967.9209594726562,138.56382751464844
53,player21,490.4989929199219,668.0764770507812,624.8844604492188,836.7147827148438
53,player22,1478.3099365234375,660.5256958007812,1646.5064697265625,864.2862548828125
54,player11,765.8365478515625,157.6890411376953,848.8048095703125,246.1831817626953
54,player12,928.9356079101562,63.80673599243164,969.0928344726562,139.29713439941406
54,player21,493.3726806640625,668.077880859375,630.8436279296875,836.4501953125
54,player22,1478.7802734375,659.4683837890625,1646.079833984375,863.8421630859375
55,player11,765.9035034179688,158.1839141845703,848.7755126953125,245.95718383789062
55,player12,930.3096923828125,63.94935989379883,970.1654052734375,138.6772003173828
55,player21,495.6846008300781,667.9597778320312,635.2076416015625,836.3999633789062
55,player22,1477.822021484375,658.9056396484375,1645.393798828125,862.8642578125
56,player11,765.8919067382812,158.641357421875,848.8851318359375,246.20472717285156
56,player12,930.8399658203125,64.85289764404297,971.7451782226562,138.65199279785156
56,player21,497.2156677246094,667.7349853515625,639.7461547851562,836.3535766601562
56,player22,1464.0277099609375,658.7474975585938,1643.66943359375,859.7191772460938
57,player11,766.032470703125,159.282470703125,848.9401245117188,246.03741455078125
57,player12,931.9169921875,66.91809844970703,973.3348388671875,138.81478881835938
57,player21,497.7735595703125,667.6450805664062,644.0516357421875,836.0653076171875
57,player22,1457.464111328125,659.4000854492188,1640.5208740234375,857.146728515625
58,player11,765.5731201171875,160.3227996826172,849.0072021484375,245.56629943847656
58,player12,932.2520751953125,67.98381805419922,975.3074951171875,139.77597045898438
58,player21,498.2695617675781,667.9231567382812,643.987060546875,835.460693359375
58,player22,1485.5731201171875,660.6844482421875,1637.3531494140625,843.31005859375
59,player11,765.4404296875,160.65943908691406,849.1008911132812,245.56166076660156
59,player12,933.0272827148438,69.4205551147461,979.4117431640625,140.3548126220703
59,player21,498.2152404785156,667.3004760742188,657.3118286132812,833.516845703125
59,player22,1459.776123046875,661.963134765625,1633.8958740234375,851.0927124023438
60,player11,765.47412109375,160.80384826660156,849.2092895507812,245.7982177734375
60,player12,932.5496215820312,70.46265411376953,982.8388671875,143.26417541503906
60,player21,498.2962646484375,667.1309204101562,663.865966796875,832.7056274414062
60,player22,1449.0150146484375,664.5314331054688,1627.8582763671875,843.4315795898438
61,player11,765.4758911132812,160.8185272216797,849.2500610351562,245.8546905517578
61,player12,932.7763671875,71.770263671875,984.9413452148438,143.59022521972656
61,player21,498.1846618652344,666.9141235351562,666.9566040039062,830.2322998046875
61,player22,1466.2132568359375,668.7109375,1623.440673828125,837.2494506835938
62,player11,765.4658813476562,160.71473693847656,849.2674560546875,245.97610473632812
62,player12,932.1583251953125,71.73270416259766,988.46435546875,144.5771484375
62,player21,498.4386901855469,666.8781127929688,664.3316650390625,831.3626708984375
62,player22,1477.520263671875,672.4757690429688,1618.16064453125,831.0543823242188
63,player11,765.724365234375,159.987060546875,849.3949584960938,246.89572143554688
63,player12,933.1961059570312,72.07447814941406,992.2181396484375,144.43365478515625
63,player21,497.6216125488281,665.8829956054688,660.00439453125,832.28759765625
63,player22,1477.6817626953125,675.0874633789062,1612.78076171875,828.4576416015625
64,player11,765.4767456054688,160.2843780517578,849.3804931640625,246.4199981689453
64,player12,937.7946166992188,72.7896728515625,995.47607421875,144.4754638671875
64,player21,497.04534912109375,665.6184692382812,656.5084838867188,834.065673828125
64,player22,1476.2479248046875,676.553466796875,1608.177734375,825.3825073242188
65,player11,765.7069702148438,159.67063903808594,849.5362548828125,246.9728546142578
65,player12,945.4777221679688,72.36137390136719,998.637939453125,144.98983764648438
65,player21,495.6884460449219,665.3155517578125,655.0883178710938,834.0399169921875
65,player22,1476.3902587890625,678.0061645507812,1602.8853759765625,822.8364868164062
66,player11,765.758056640625,159.21058654785156,849.6325073242188,247.35836791992188
66,player12,951.4132080078125,72.08486938476562,1001.18505859375,146.5376434326172
66,player21,494.25140380859375,664.6815795898438,655.4649047851562,833.946044921875
66,player22,1478.58935546875,679.0234375,1599.71826171875,819.6930541992188
67,player11,765.8345336914062,158.92176818847656,849.70068359375,247.2213134765625
67,player12,955.5764770507812,71.78421020507812,1006.1399536132812,148.3278045654297
67,player21,492.1180725097656,663.6437377929688,652.21337890625,833.994140625
67,player22,1478.36962890625,680.0189208984375,1597.36376953125,822.4296264648438
68,player11,765.8896484375,158.84292602539062,849.761474609375,247.36326599121094
68,player12,960.2261352539062,70.68582153320312,1009.4293823242188,149.09678649902344
68,player21,489.2381591796875,662.7102661132812,649.1865234375,834.5675659179688
68,player22,1477.44970703125,680.5585327148438,1595.691162109375,848.7737426757812
69,player11,765.8851928710938,158.77249145507812,849.8937377929688,247.56817626953125
69,player12,963.9038696289062,70.74163818359375,1012.1561279296875,153.51646423339844
69,player21,486.5130615234375,662.4681396484375,648.0394287109375,834.7985229492188
70,player11,765.8981323242188,158.46295166015625,849.9594116210938,246.92120361328125
70,player12,967.4419555664062,71.05359649658203,1015.6701049804688,156.67514038085938
71,player11,765.9393920898438,157.94461059570312,850.0560913085938,246.45367431640625
71,player12,970.6959838867188,73.9341049194336,1018.3839721679688,158.33822631835938
71,player21,481.6603698730469,660.423828125,648.0150756835938,834.8980102539062
72,player11,766.0264892578125,157.18226623535156,850.127685546875,245.70973205566406
72,player12,973.8327026367188,76.81419372558594,1022.0573120117188,159.229248046875
73,player11,765.8941650390625,156.9240264892578,850.4100952148438,245.1732940673828
73,player12,977.0654907226562,78.34056091308594,1026.8101806640625,159.8940887451172
74,player11,765.6756591796875,154.99388122558594,850.5238647460938,245.67364501953125
74,player12,979.4855346679688,78.24182891845703,1035.57177734375,160.51974487304688
75,player11,766.1608276367188,153.13040161132812,850.38623046875,245.43064880371094
75,player12,980.4813232421875,78.71784973144531,1047.59765625,160.43678283691406
76,player11,766.1647338867188,151.4537811279297,850.1549072265625,247.0563201904297
76,player12,981.0025024414062,77.9433364868164,1056.5882568359375,160.80706787109375
77,player11,767.4989013671875,149.62301635742188,850.149658203125,244.8033905029297
77,player12,984.1531982421875,77.76002502441406,1066.4169921875,161.70872497558594
78,player11,771.4566040039062,148.33895874023438,850.0772094726562,243.23550415039062
78,player12,987.5026245117188,78.05985260009766,1072.428466796875,162.5602264404297
78,player21,464.73724365234375,656.0477905273438,599.7625122070312,790.0572509765625
79,player11,777.408447265625,146.31761169433594,850.2482299804688,241.97142028808594
79,player12,991.951904296875,79.58272552490234,1076.1982421875,163.75343322753906
79,player21,461.28289794921875,655.929931640625,593.84619140625,788.027099609375
79,player22,1380.552001953125,700.3081665039062,1581.2664794921875,854.6210327148438
80,player11,787.8553466796875,146.76156616210938,851.0484008789062,240.09034729003906
80,player12,998.9960327148438,81.06732940673828,1078.973388671875,164.3114776611328
80,player21,458.63494873046875,654.693115234375,609.6737060546875,790.2487182617188
80,player22,1373.55517578125,700.1380615234375,1577.7847900390625,877.2081909179688
81,player11,794.4915161132812,146.6398162841797,851.914306640625,239.2045135498047
81,player12,1008.5665283203125,81.21028900146484,1080.5860595703125,166.0184783935547
81,player21,457.14459228515625,654.6477661132812,602.1112060546875,787.7977294921875
82,player11,797.472412109375,144.33897399902344,854.3749389648438,237.5742645263672
82,player12,1019.331787109375,81.20883178710938,1083.5538330078125,167.0771942138672
82,player21,455.43389892578125,653.849365234375,609.8804931640625,789.3446044921875
82,player22,1365.020263671875,692.02001953125,1566.58544921875,902.7845458984375
83,player11,799.7694091796875,143.29135131835938,857.6328735351562,236.91915893554688
83,player12,1031.0858154296875,80.69405364990234,1086.915283203125,167.44345092773438
83,player21,454.114990234375,653.540283203125,615.53369140625,790.0382690429688
84,player11,800.7799682617188,143.03012084960938,859.3721923828125,235.97959899902344
84,player12,1037.1724853515625,80.98531341552734,1089.020263671875,168.2460174560547
84,player21,453.0988464355469,653.3344116210938,615.3875122070312,790.2732543945312
84,player22,1362.0819091796875,681.9308471679688,1553.4183349609375,912.5674438476562
85,player11,801.20068359375,142.87388610839844,860.6013793945312,234.89715576171875
85,player12,1041.8818359375,81.0906982421875,1091.35498046875,170.92115783691406
85,player21,452.1803283691406,653.2607421875,616.1709594726562,790.310791015625
85,player22,1361.379150390625,676.3287963867188,1547.3399658203125,913.0077514648438
86,player11,801.4766235351562,143.14035034179688,859.9630737304688,233.6618194580078
86,player12,1045.465087890625,81.80598449707031,1094.6558837890625,172.63104248046875
86,player21,451.4078063964844,653.3237915039062,619.2594604492188,790.8873901367188
86,player22,1361.0361328125,668.1304931640625,1540.552490234375,911.360107421875
87,player11,802.2485961914062,143.30557250976562,862.0634155273438,232.1772003173828
87,player12,1048.0333251953125,83.280029296875,1097.9908447265625,175.08688354492188
87,player21,450.4984130859375,653.238525390625,621.48583984375,791.5029907226562
87,player22,1360.622314453125,662.849853515625,1535.4027099609375,907.3616333007812
88,player11,803.6266479492188,143.3833770751953,863.810302734375,231.1874542236328
88,player12,1051.59912109375,85.43970489501953,1105.3851318359375,176.07412719726562
88,player21,449.3015441894531,653.150146484375,621.6749267578125,791.8001708984375
88,player22,1360.7418212890625,653.5278930664062,1531.1312255859375,897.5634155273438
89,player11,805.023193359375,143.36373901367188,869.3429565429688,231.15850830078125
89,player12,1055.875732421875,87.83527374267578,1114.238037109375,176.73324584960938
89,player21,448.2732849121094,653.23046875,621.7944946289062,791.8699951171875
89,player22,1361.1116943359375,642.6968994140625,1528.399658203125,856.4747314453125
90,player11,807.3949584960938,143.3554229736328,875.7569580078125,231.0769500732422
90,player12,1058.8046875,88.55205535888672,1123.799560546875,176.86293029785156
90,player21,447.6958923339844,653.3397216796875,620.656005859375,792.1016845703125
90,player22,1361.355224609375,626.48779296875,1523.2176513671875,839.1406860351562
91,player11,810.4338989257812,142.7884063720703,882.970947265625,230.96946716308594
91,player12,1062.5709228515625,89.18659210205078,1128.7330322265625,176.75689697265625
91,player21,447.2210388183594,653.9940185546875,601.5465087890625,790.4342651367188
91,player22,1360.472412109375,612.1062622070312,1517.302734375,832.9528198242188
92,player11,813.0719604492188,142.27505493164062,890.5509033203125,231.0066680908203
92,player12,1066.29150390625,90.93800354003906,1131.4312744140625,176.83570861816406
92,player21,446.7498474121094,653.9666748046875,592.0648803710938,789.2802124023438
92,player22,1358.1668701171875,603.5054931640625,1512.691650390625,830.9655151367188
93,player11,815.26953125,141.7713165283203,896.2156982421875,231.18370056152344
93,player12,1068.672119140625,91.08649444580078,1132.324951171875,177.75579833984375
93,player21,446.59613037109375,653.8983764648438,588.9675903320312,789.0679931640625
93,player22,1357.5032958984375,598.0202026367188,1506.764404296875,830.4439697265625
94,player11,817.1399536132812,142.1689453125,903.0061645507812,231.43995666503906
94,player12,1070.8045654296875,89.95536041259766,1132.22314453125,177.8592529296875
94,player21,446.39404296875,652.5400390625,611.5259399414062,793.6024169921875
94,player22,1357.631103515625,584.7118530273438,1501.169921875,830.8158569335938
95,player11,818.4932250976562,142.31768798828125,907.1361694335938,229.99746704101562
95,player12,1070.7039794921875,89.48635864257812,1132.3878173828125,177.31533813476562
95,player21,446.0979309082031,651.2384643554688,622.9656372070312,807.8768310546875
95,player22,1357.3963623046875,580.8556518554688,1495.1900634765625,830.896728515625
96,player11,819.1607055664062,141.9001007080078,912.6466674804688,230.54885864257812
96,player12,1067.8546142578125,90.56575012207031,1131.9520263671875,177.64476013183594
96,player21,445.6805419921875,650.7305908203125,629.4080200195312,817.540771484375
96,player22,1354.709228515625,580.8342895507812,1488.701171875,830.2014770507812
97,player11,819.4700317382812,140.88031005859375,916.8115844726562,230.84539794921875
97,player12,1066.8741455078125,92.367919921875,1131.4708251953125,177.84988403320312
97,player21,445.74798583984375,650.73681640625,630.659912109375,819.350830078125
97,player22,1349.48828125,583.2487182617188,1484.26953125,829.3486328125
98,player11,819.267578125,140.2321014404297,919.89794921875,230.89089965820312
98,player12,1066.652587890625,93.66450500488281,1134.0865478515625,177.2834014892578
98,player21,446.3363037109375,650.4949951171875,626.696533203125,807.4448852539062
98,player22,1347.841064453125,590.2782592773438,1479.51318359375,828.00390625
99,player11,818.766357421875,139.7435760498047,920.8845825195312,230.708740234375
99,player12,1066.2724609375,96.6405029296875,1138.2064208984375,177.55287170410156
99,player21,447.094482421875,650.264892578125,632.4313354492188,819.7494506835938
99,player22,1341.929931640625,594.605224609375,1474.4525146484375,826.9654541015625
100,player11,818.8189697265625,137.59019470214844,920.8651733398438,230.7102813720703
100,player12,1065.7911376953125,101.68580627441406,1145.50634765625,177.81216430664062
100,player21,447.43035888671875,650.247314453125,622.5015258789062,804.644287109375
100,player22,1339.583984375,595.9452514648438,1469.1396484375,826.9268798828125
101,player11,819.3486328125,135.77108764648438,921.1633911132812,230.36553955078125
101,player12,1065.074462890625,103.70195770263672,1152.9853515625,177.5659942626953
101,player21,447.97833251953125,649.9906005859375,622.0999755859375,800.3428955078125
101,player22,1335.059814453125,591.8789672851562,1465.0103759765625,826.9903564453125
